idx,pathway_name,pathway_id,gene_name,gene_id,protein_id
166,NA,NA,sll1880,sll1880,P74125
166,NA,NA,sll1879,sll1879,P74126
166,ABC transporters,syn02010,sll1878,sll1878,P74127
166,NA,NA,slr1977,slr1977,P74128
166,ABC transporters,syn02010,slr1978,slr1978,P74129
166,Folate biosynthesis,syn00790,trpE,slr1979,P74130
166,NA,NA,slr1980,slr1980,P74131
167,Porphyrin and chlorophyll metabolism,syn00860,hemN,sll1876,P74132
167,Porphyrin and chlorophyll metabolism,syn00860,ho2,sll1875,P74133
167,Porphyrin and chlorophyll metabolism,syn00860,AT103,sll1874,P74134
167,NA,NA,sll1873,sll1873,P74135
167,NA,NA,lytR,sll1872,P74136
167,NA,NA,sll1871,sll1871,P74137
167,NA,NA,slr1982,slr1982,P74138
167,NA,NA,slr1983,slr1983,P74139
167,ABC transporters,syn02010,sll1870,sll1870,P74140
167,NA,NA,cbaB,sll1869,P74141
168,Ribosome,syn03010,rps1,slr1984,P74142
168,DNA replication,syn03030,dnaG,sll1868,P74143
168,Photosynthesis,syn00195,psbA3,sll1867,P16033
168,NA,NA,sll1866,sll1866,P74144
168,NA,NA,sll1390,sll1390,P74145
168,NA,NA,ssl2717,ssl2717,P74146
168,NA,NA,sll1389,sll1389,P74147
168,NA,NA,sll1388,sll1388,P74148
168,Aminoacyl-tRNA biosynthesis,syn00970,trnR-ACG,trnR-ACG,NA
168,Photosynthesis,syn00195,petG,smr0010,P74149
169,NA,NA,sll1387,sll1387,P74150
169,NA,NA,sll1386,sll1386,P74151
169,Porphyrin and chlorophyll metabolism,syn00860,slr1467,slr1467,P74152
169,NA,NA,slr1468,slr1468,P74153
169,Ribosome,syn03010,rpl34,smr0011,Q55004
169,NA,NA,rnpA,slr1469,Q55005
169,NA,NA,slr1470,slr1470,P74154
169,Quorum sensing,syn02024,slr1471,slr1471,P74155
169,NA,NA,slr1472,slr1472,P74156
169,NA,NA,sll1384,sll1384,P74157
170,Streptomycin biosynthesis,syn00521,suhB,sll1383,P74158
170,Photosynthesis,syn00195,petF,sll1382,P74159
170,Aminoacyl-tRNA biosynthesis,syn00970,trnS-GGA,trnS-GGA,NA
170,NA,NA,slr1474,slr1474,P74160
170,NA,NA,sll1381,sll1381,P74161
170,NA,NA,sll1380,sll1380,P74162
170,Pyrimidine metabolism,syn00240,pyrB,slr1476,P74163
170,Aminoacyl-tRNA biosynthesis,syn00970,trnS-GCU,trnS-GCU,NA
170,NA,NA,sll1378,sll1378,P74164
170,Glycerolipid metabolism,syn00561,sll1377,sll1377,P74165
171,NA,NA,slr1478,slr1478,P74166
171,Glycerolipid metabolism,syn00561,sll1376,sll1376,P74167
171,NA,NA,melB,sll1374,P74168
171,NA,NA,sll1373,sll1373,P74169
171,NA,NA,sll1372,sll1372,P74170
171,Two-component system,syn02020,sll1371,sll1371,P74171
171,Fructose and mannose metabolism,syn00051,rfbM,sll1370,P74172
171,NA,NA,sll1369,sll1369,P74173
171,Photosynthesis,syn00195,petC,sll1182,P74174
171,NA,NA,hlyD,sll1181,P74175
172,NA,NA,hlyB,sll1180,P74176
172,RNA polymerase,syn03020,rpoC1,slr1265,P74177
172,NA,NA,sll1178,sll1178,P74178
172,NA,NA,slr1266,slr1266,P74179
172,NA,NA,mrdB,slr1267,P74180
172,Taurine and hypotaurine metabolism,syn00430,ggt,slr1269,P74181
172,NA,NA,slr1270,slr1270,P74182
172,NA,NA,rffM,slr1271,P74183
172,NA,NA,slr1272,slr1272,P74184
172,NA,NA,slr1273,slr1273,P74185
173,NA,NA,pilM,slr1274,P74186
173,NA,NA,slr1275,slr1275,P74187
173,NA,NA,slr1276,slr1276,P74188
173,NA,NA,gspD,slr1277,P74189
173,NA,NA,sll1174,sll1174,P74190
173,NA,NA,sll1173,sll1173,P74191
173,NA,NA,slr1278,slr1278,P74192
173,"Glycine, serine and threonine metabolism",syn00260,thrC,sll1172,P74193
173,Oxidative phosphorylation,syn00190,ndhC,slr1279,P19045
173,Oxidative phosphorylation,syn00190,ndhK,slr1280,P19050
174,Oxidative phosphorylation,syn00190,ndhJ,slr1281,P19125
174,NA,NA,slr1282,slr1282,P74195
174,NA,NA,slr1283,slr1283,P74196
174,NA,NA,sll1170,sll1170,P74197
174,NA,NA,sll1169,sll1169,P74198
174,NA,NA,slr1285,slr1285,P74199
174,NA,NA,pbp,sll1167,P74200
174,NA,NA,ssr2130,ssr2130,P74201
174,NA,NA,slr1287,slr1287,P74202
174,NA,NA,slr1288,slr1288,P74203
175,NA,NA,sll1166,sll1166,P74204
175,NA,NA,sll1447,sll1447,P74205
175,NA,NA,sll1446,sll1446,P74206
175,"Valine, leucine and isoleucine biosynthesis",syn00290,leuD,sll1444,P74207
175,Pyrimidine metabolism,syn00240,pyrG,sll1443,P74208
175,NA,NA,sll1442,sll1442,P74209
175,NA,NA,slr1529,slr1529,P74210
175,NA,NA,desB,sll1441,Q79EF1
175,Vitamin B6 metabolism,syn00750,pdxH,sll1440,P74211
175,NA,NA,slr1530,slr1530,P74212
176,NA,NA,sll1439,sll1439,P74213
176,Quorum sensing,syn02024,ffh,slr1531,P74214
176,NA,NA,sll1437,sll1437,Q55696
176,NA,NA,sll1436,sll1436,Q55697
176,Aminoacyl-tRNA biosynthesis,syn00970,pet112,sll1435,P74215
176,NA,NA,mrcA,sll1434,P74216
176,NA,NA,sll1433,sll1433,P74217
176,NA,NA,hypB,sll1432,P74218
176,NA,NA,slr1533,slr1533,P74219
176,NA,NA,slr1534,slr1534,P74220
177,NA,NA,slr1152,slr1152,P74221
177,NA,NA,ssl2162,ssl2162,P74222
177,NA,NA,glnH,sll1104,P74223
177,NA,NA,sll1103,sll1103,P74224
177,NA,NA,sll1102,sll1102,P74225
177,Ribosome,syn03010,rps10,sll1101,P74226
177,NA,NA,tufA,sll1099,P74227
177,NA,NA,fus,sll1098,P74228
177,Ribosome,syn03010,rps7,sll1097,P74229
177,Ribosome,syn03010,rps12,sll1096,P74230
178,NA,NA,sll1095,sll1095,P74231
178,Purine metabolism,syn00230,purD,slr1159,P74232
178,NA,NA,slr1160,slr1160,P74233
178,Pentose phosphate pathway,syn00030,rpiB,ssl2153,P74234
178,NA,NA,sll1094,sll1094,P74235
178,NA,NA,slr1161,slr1161,P74236
178,NA,NA,slr1162,slr1162,P74237
178,NA,NA,slr1163,slr1163,P74238
178,NA,NA,ssl2148,ssl2148,P74239
178,Purine metabolism,syn00230,nrdA,slr1164,P74240
179,Purine metabolism,syn00230,met3,slr1165,P74241
179,NA,NA,slr1166,slr1166,P74242
179,NA,NA,sll1092,sll1092,P74243
179,NA,NA,ssl2138,ssl2138,P74244
179,Porphyrin and chlorophyll metabolism,syn00860,sll1091,sll1091,Q55087
179,Glycerolipid metabolism,syn00561,gldA,slr1167,P74246
179,NA,NA,slr1168,slr1168,P74247
179,NA,NA,slr1169,slr1169,P74248
179,NA,NA,slr1170,slr1170,P74249
179,NA,NA,slr1171,slr1171,P74250
180,NA,NA,sll1089,sll1089,P74251
180,NA,NA,sll1087,sll1087,P74252
180,NA,NA,sll1086,sll1086,P74253
180,NA,NA,slr1173,slr1173,P74254
180,NA,NA,ssr1951,ssr1951,P74255
180,NA,NA,slr1174,slr1174,P74256
180,Glycerophospholipid metabolism,syn00564,glpD,sll1085,P74257
180,Metabolic pathways,syn01100,otsA,sll1566,P74258
180,NA,NA,slr1670,slr1670,P74259
180,Glycerolipid metabolism,syn00561,glpK,slr1672,P74260
181,NA,NA,spoU,slr1673,P74261
181,NA,NA,slr1674,slr1674,P74262
181,NA,NA,hypA,slr1675,P74263
181,NA,NA,slr1676,slr1676,P74264
181,Lipopolysaccharide biosynthesis,syn00540,slr1677,slr1677,P74265
181,Ribosome,syn03010,rpl21,slr1678,P74266
181,Ribosome,syn03010,rpl27,ssr2799,P74267
181,Vancomycin resistance,syn01502,slr1679,slr1679,P74268
181,"Valine, leucine and isoleucine biosynthesis",syn00290,leuA,sll1564,P74269
182,NA,NA,ssr2802,ssr2802,P74270
182,NA,NA,ssr2803,ssr2803,P74271
182,NA,NA,ssr2806,ssr2806,P74272
182,NA,NA,sll1563,sll1563,P74273
182,NA,NA,sll1562,sll1562,P74274
182,"Alanine, aspartate and glutamate metabolism",syn00250,putA,sll1561,P74275
182,NA,NA,slr1681,slr1681,P74276
182,NA,NA,slr1682,slr1682,P74277
182,NA,NA,sll1560,sll1560,P74278
182,NA,NA,slr1683,slr1683,P74279
183,NA,NA,slr1684,slr1684,P74280
183,NA,NA,sll1559,sll1559,P74281
183,NA,NA,slr1686,slr1686,P74282
183,NA,NA,ssl3044,ssl3044,P74283
183,NA,NA,slr1687,slr1687,P74284
183,Fructose and mannose metabolism,syn00051,sll1558,sll1558,P74285
183,Citrate cycle (TCA cycle),syn00020,sucD,sll1557,P74286
183,Terpenoid backbone biosynthesis,syn00900,sll1556,sll1556,P74287
183,NA,NA,sll1555,sll1555,P74288
183,Photosynthesis,syn00195,psaE,ssr2831,P12975
184,Base excision repair,syn03410,mutM,slr1689,P74290
184,NA,NA,slr1690,slr1690,P74291
184,Nicotinate and nicotinamide metabolism,syn00760,nadE,slr1691,P74292
184,NA,NA,slr1692,slr1692,P74293
184,NA,NA,slr1693,slr1693,P74294
184,NA,NA,slr1694,slr1694,P74295
184,Aminoacyl-tRNA biosynthesis,syn00970,pheT,sll1553,P74296
184,NA,NA,pknA,slr1697,P74297
184,NA,NA,sll0921,sll0921,P74298
184,Pyruvate metabolism,syn00620,ppc,sll0920,P74299
185,NA,NA,slr0935,slr0935,P74300
185,Nicotinate and nicotinamide metabolism,syn00760,nadC,slr0936,P74301
185,NA,NA,slr0937,slr0937,P74302
185,Peptidoglycan biosynthesis,syn00550,slr0938,slr0938,P74303
185,Porphyrin and chlorophyll metabolism,syn00860,cbiC,sll0916,P74304
185,NA,NA,pqqE,sll0915,P74305
185,Carotenoid biosynthesis,syn00906,crtQ,slr0940,P74306
185,NA,NA,slr0941,slr0941,P74307
185,Glycolysis / Gluconeogenesis,syn00010,slr0942,slr0942,P74308
185,Glycolysis / Gluconeogenesis,syn00010,fda,slr0943,P74309
186,NA,NA,sll0914,sll0914,P74310
186,NA,NA,slr0944,slr0944,P74311
186,NA,NA,slr0945,slr0945,P74312
186,NA,NA,arsC,slr0946,P74313
186,Two-component system,syn02020,slr0947,slr0947,P74314
186,NA,NA,slr0948,slr0948,P74315
186,NA,NA,sll0913,sll0913,P74316
186,NA,NA,sll0912,sll0912,P74317
186,ABC transporters,syn02010,livH,slr0949,P74318
186,NA,NA,slr0950,slr0950,P74319
187,NA,NA,sll0911,sll0911,P74320
187,NA,NA,sll0910,sll0910,P74321
187,NA,NA,sll0909,sll0909,P74322
187,Terpenoid backbone biosynthesis,syn00900,slr0951,slr0951,P74323
187,Glycolysis / Gluconeogenesis,syn00010,fbp,slr0952,P74324
187,Starch and sucrose metabolism,syn00500,slr0953,slr0953,P74325
187,NA,NA,ssr1600,ssr1600,P74326
187,NA,NA,slr0954,slr0954,P74327
187,NA,NA,slr0955,slr0955,P74328
187,NA,NA,slr0957,slr0957,P74329
188,Aminoacyl-tRNA biosynthesis,syn00970,cysS,slr0958,P74330
188,NA,NA,maf,sll0905,P74331
188,NA,NA,slr0959,slr0959,P74332
188,NA,NA,slr0960,slr0960,P74333
188,NA,NA,sll1541,sll1541,P74334
188,NA,NA,ssr2723,ssr2723,P74335
188,Metabolic pathways,syn01100,dpm1,sll1540,P74336
188,Oxidative phosphorylation,syn00190,ppa,slr1622,P80507
188,Oxidative phosphorylation,syn00190,slr1623,slr1623,P74338
188,NA,NA,slr1624,slr1624,P74339
189,Cyanoamino acid metabolism,syn00460,bgl,sll1538,P74340
189,NA,NA,sll1537,sll1537,P74341
189,Folate biosynthesis,syn00790,slr1626,slr1626,P74342
189,NA,NA,slr1627,slr1627,P74343
189,Sulfur relay system,syn04122,moeB,sll1536,P74344
189,NA,NA,slr1628,slr1628,P74345
189,NA,NA,slr1629,slr1629,P74346
189,NA,NA,rfbP,sll1535,P74347
189,NA,NA,sll1534,sll1534,P74348
189,NA,NA,pilT,sll1533,P74349
190,NA,NA,slr1634,slr1634,P74350
190,NA,NA,sll1532,sll1532,P74351
190,RNA polymerase,syn03020,ssl2982,ssl2982,P74352
190,NA,NA,slr1635,slr1635,Q55566
190,NA,NA,slr1636,slr1636,P74353
190,Aminoacyl-tRNA biosynthesis,syn00970,trnH-GUG,trnH-GUG,NA
190,NA,NA,slr1638,slr1638,P74354
190,NA,NA,smpB,slr1639,P74355
190,NA,NA,sll1531,sll1531,P74356
190,NA,NA,sll1530,sll1530,P74357
191,NA,NA,sll1528,sll1528,P74358
191,NA,NA,sll1527,sll1527,P74359
191,NA,NA,sll1526,sll1526,P74360
191,NA,NA,clpB,slr1641,P74361
191,NA,NA,ssl2971,ssl2971,P74362
191,Carbon fixation in photosynthetic organisms,syn00710,prk,sll1525,P37101
191,Photosynthesis,syn00195,petH,slr1643,Q55318
191,NA,NA,sll1524,sll1524,P74365
191,NA,NA,slr1644,slr1644,P74366
191,Photosynthesis,syn00195,psbZ,slr1645,P74367
192,NA,NA,rnc,slr1646,P74368
192,NA,NA,slr1647,slr1647,P74369
192,NA,NA,slr1648,slr1648,P74370
192,NA,NA,ssr2754,ssr2754,P58235
192,NA,NA,slr1649,slr1649,P74371
192,Glycerophospholipid metabolism,syn00564,pgsA,sll1522,P74372
192,NA,NA,sll1521,sll1521,P74373
192,NA,NA,recN,sll1520,P74374
192,NA,NA,slr0442,slr0442,P74375
192,NA,NA,sll0428,sll0428,P74376
193,NA,NA,ssr0756,ssr0756,P74377
193,NA,NA,ssr0759,ssr0759,P74378
193,NA,NA,ssr0761,ssr0761,P58236
193,Photosynthesis,syn00195,psbO,sll0427,P10549
193,NA,NA,slr0443,slr0443,P74379
193,Aminoacyl-tRNA biosynthesis,syn00970,trnQ-UUG,trnQ-UUG,NA
193,NA,NA,sll0426,sll0426,P74380
193,"Phenylalanine, tyrosine and tryptophan biosynthesis",syn00400,aroA,slr0444,Q59975
193,NA,NA,sll0424,sll0424,P74381
193,NA,NA,sll0423,sll0423,P74382
194,Aminoacyl-tRNA biosynthesis,syn00970,trnN-GUU,trnN-GUU,NA
194,"Alanine, aspartate and glutamate metabolism",syn00250,sll0422,sll0422,P74383
194,Purine metabolism,syn00230,purB,sll0421,P74384
194,NA,NA,slr0445,slr0445,P74385
194,Arginine biosynthesis,syn00220,ureB,sll0420,P74386
194,NA,NA,sll0419,sll0419,P74387
194,Ubiquinone and other terpenoid-quinone biosynthesis,syn00130,sll0418,sll0418,P74388
194,DNA replication,syn03030,dnaX_and_dnaZ,slr0446,P74389
194,ABC transporters,syn02010,amiC,slr0447,P74390
194,NA,NA,sms,slr0448,P74391
195,NA,NA,sll0274,sll0274,P74392
195,NA,NA,sll0273,sll0273,P74393
195,NA,NA,sll0272,sll0272,P74394
195,NA,NA,nusB,sll0271,P74395
195,NA,NA,slr0280,slr0280,P74396
195,Homologous recombination,syn03440,priA,sll0270,P74397
195,NA,NA,sll0269,sll0269,P74398
195,NA,NA,sll0268,sll0268,P74399
195,NA,NA,sll0267,sll0267,P74400
195,NA,NA,sll0266,sll0266,P74401
196,NA,NA,sll0265,sll0265,P74402
196,NA,NA,sll0264,sll0264,P74403
196,NA,NA,sll0263,sll0263,P74404
196,Metabolic pathways,syn01100,desD(des6),sll0262,Q08871
196,NA,NA,sll0261,sll0261,P74405
196,NA,NA,slr0284,slr0284,P74406
196,NA,NA,slr0285,slr0285,P74407
196,NA,NA,slr0286,slr0286,P74408
196,NA,NA,sll0260,sll0260,P74409
196,Ribosome,syn03010,rps16,ssr0482,P74410
197,NA,NA,slr0287,slr0287,P74411
197,Arginine biosynthesis,syn00220,glnN,slr0288,P77970
197,NA,NA,slr0291,slr0291,P74412
197,Photosynthesis,syn00195,psbV,sll0258,Q55013
197,NA,NA,ssl0483,ssl0483,P74413
197,NA,NA,slr0292,slr0292,P74414
197,NA,NA,sll0257,sll0257,P74415
197,"Glycine, serine and threonine metabolism",syn00260,gcvP,slr0293,P74416
197,NA,NA,slr0294,slr0294,P74417
197,NA,NA,slr0392,slr0392,P74418
198,NA,NA,slr0393,slr0393,P74419
198,NA,NA,sll0364,sll0364,P74420
198,Glycolysis / Gluconeogenesis,syn00010,pgk,slr0394,P74421
198,NA,NA,ntcB,slr0395,P74422
198,Aminoacyl-tRNA biosynthesis,syn00970,alaS,sll0362,P74423
198,NA,NA,sll0361,sll0361,P74424
198,NA,NA,sll0360,sll0360,P74425
198,NA,NA,sll0359,sll0359,P74426
198,NA,NA,slr0397,slr0397,P74427
198,NA,NA,slr0398,slr0398,P74428
199,NA,NA,ycf39,slr0399,P74429
199,Nicotinate and nicotinamide metabolism,syn00760,slr0400,slr0400,P74430
199,Quorum sensing,syn02024,slr0401,slr0401,P74431
199,Aminoacyl-tRNA biosynthesis,syn00970,trnT-UGU,trnT-UGU,NA
199,Purine metabolism,syn00230,slr0402,slr0402,P74432
199,Two-component system,syn02020,glnB,ssl0707,Q55247
199,NA,NA,slr0404,slr0404,P74433
199,NA,NA,ssr0657,ssr0657,P74434
199,"Phenylalanine, tyrosine and tryptophan biosynthesis",syn00400,trpF,sll0356,P74435
199,NA,NA,sll0355,sll0355,P74436
200,NA,NA,sll0354,sll0354,P74437
200,Pyrimidine metabolism,syn00240,pyrC,slr0406,P74438
200,NA,NA,slr0407,slr0407,P74439
200,NA,NA,slr0408,slr0408,P74440
200,NA,NA,slr0142,slr0142,P74441
200,NA,NA,slr0143,slr0143,P74442
200,NA,NA,slr0144,slr0144,P74443
200,NA,NA,slr0145,slr0145,P74444
200,NA,NA,slr0146,slr0146,P74445
200,NA,NA,slr0147,slr0147,P74446
201,NA,NA,slr0148,slr0148,P74447
201,NA,NA,slr0149,slr0149,P74448
201,Photosynthesis,syn00195,petF,slr0150,P74449
201,NA,NA,slr0151,slr0151,P74450
201,NA,NA,slr0152,slr0152,P74451
201,NA,NA,sll0149,sll0149,P74452
201,NA,NA,sll0148,sll0148,P74453
201,Carotenoid biosynthesis,syn00906,sll0147,sll0147,P74454
201,ABC transporters,syn02010,sll0146,sll0146,P74455
201,NA,NA,frr,sll0145,P74456
202,Pyrimidine metabolism,syn00240,pyrH,sll0144,P74457
202,NA,NA,ssl0259,ssl0259,P74458
202,NA,NA,clpB,slr0156,P74459
202,NA,NA,slr0157,slr0157,P74460
202,NA,NA,sll0142,sll0142,P74461
202,NA,NA,sll0141,sll0141,P74462
202,NA,NA,pilT,slr0161,P74463
202,NA,NA,gspF,slr0162,P74464
202,NA,NA,pilC,slr0163,P74465
202,NA,NA,clpP,slr0164,P74466
203,NA,NA,clpP,slr0165,P74467
203,NA,NA,pepP,sll0136,P74468
203,Cysteine and methionine metabolism,syn00270,sll0135,sll0135,P0DJF8
203,NA,NA,ssl0242,ssl0242,P74470
203,NA,NA,ssr0256,ssr0256,P74471
203,NA,NA,slr0166,slr0166,P74472
203,Porphyrin and chlorophyll metabolism,syn00860,slr1923,slr1923,P74473
203,NA,NA,slr1924,slr1924,P74474
203,Porphyrin and chlorophyll metabolism,syn00860,cbiB,slr1925,P74475
203,NA,NA,prfB,sll1865,P74476
204,NA,NA,sll1864,sll1864,P74477
204,NA,NA,slr1926,slr1926,P74478
204,NA,NA,slr1927,slr1927,P74479
204,NA,NA,slr1928,slr1928,P74480
204,NA,NA,slr1929,slr1929,P74481
204,NA,NA,slr1930,slr1930,P74482
204,NA,NA,slr1931,slr1931,P74483
204,NA,NA,slr1932,slr1932,P74484
204,NA,NA,sll1863,sll1863,P74485
204,NA,NA,sll1862,sll1862,P74486
205,NA,NA,sll1861,sll1861,P74487
205,NA,NA,sll1860,sll1860,Q57495
205,Streptomycin biosynthesis,syn00521,rfbC,slr1933,P74488
205,NA,NA,sll1858,sll1858,P74489
205,Glycolysis / Gluconeogenesis,syn00010,slr1934,slr1934,P74490
205,NA,NA,slr1935,slr1935,P74491
205,Base excision repair,syn03410,xthA,sll1854,P74492
205,NA,NA,sll1853,sll1853,P74493
205,Purine metabolism,syn00230,ndkR,sll1852,P74494
205,Aminoacyl-tRNA biosynthesis,syn00970,trnA-GGC,trnA-GGC,NA
206,NA,NA,sll1851,sll1851,P74495
206,NA,NA,slr1936,slr1936,Q55697
206,NA,NA,slr1937,slr1937,Q55696
206,NA,NA,sll1849,sll1849,P74496
206,Cysteine and methionine metabolism,syn00270,slr1938,slr1938,P74497
206,Glycerolipid metabolism,syn00561,sll1848,sll1848,P74498
206,NA,NA,slr1939,slr1939,P74499
206,NA,NA,slr1940,slr1940,P74500
206,NA,NA,ssr3300,ssr3300,P74501
206,NA,NA,sll1845,sll1845,P74502
207,NA,NA,slr1942,slr1942,P74503
207,NA,NA,ssr3304,ssr3304,P74504
207,NA,NA,dpm1,slr1943,P74505
207,NA,NA,slr1944,slr1944,P74506
207,Glycolysis / Gluconeogenesis,syn00010,yibO,slr1945,P74507
207,Quorum sensing,syn02024,ycf47,ssr3307,P74508
207,NA,NA,slr1946,slr1946,P74509
207,Glycolysis / Gluconeogenesis,syn00010,odhB,sll1841,P74510
207,NA,NA,slr1949,slr1949,P74511
207,NA,NA,slr1950,slr1950,P74512
208,NA,NA,slr1951,slr1951,P74513
208,NA,NA,slr0989,slr0989,P74514
208,NA,NA,slr0990,slr0990,P74515
208,NA,NA,slr0992,slr0992,P74516
208,NA,NA,nlpD,slr0993,P74517
208,NA,NA,lrtA,sll0947,P74518
208,Lipoic acid metabolism,syn00785,lipB,slr0994,P74519
208,NA,NA,ssl1807,ssl1807,P74520
208,Aminoacyl-tRNA biosynthesis,syn00970,trnK-UUU,trnK-UUU,NA
208,Starch and sucrose metabolism,syn00500,glgA,sll0945,P74521
209,NA,NA,sll0944,sll0944,P77971
209,NA,NA,slr0320,slr0320,Q55524
209,NA,NA,rpoD,sll0306,Q55525
209,NA,NA,Era,slr0321,Q55526
209,Two-component system,syn02020,slr0322,slr0322,Q55527
209,Other glycan degradation,syn00511,ams1,slr0323,Q55528
209,Quorum sensing,syn02024,slr0324,slr0324,Q55529
209,NA,NA,slr0325,slr0325,Q55530
209,NA,NA,sll0301,sll0301,Q55531
209,Riboflavin metabolism,syn00740,ribC,sll0300,Q55532
210,NA,NA,slr0326,slr0326,Q55533
210,ABC transporters,syn02010,hitB,slr0327,Q55534
210,Two-component system,syn02020,slr0328,slr0328,Q55535
210,Glycolysis / Gluconeogenesis,syn00010,xylR,slr0329,Q55536
210,NA,NA,sll0298,sll0298,Q55537
210,NA,NA,sll0297,sll0297,Q55538
210,NA,NA,sll0296,sll0296,Q55539
210,NA,NA,ssl0564,ssl0564,Q55540
210,Photosynthesis,syn00195,psaC,ssl0563,P32422
210,Oxidative phosphorylation,syn00190,ndhD,slr0331,P32421
211,NA,NA,slr0333,slr0333,Q55541
211,NA,NA,slr0334,slr0334,Q55542
211,NA,NA,ssr0536,ssr0536,P74784
211,NA,NA,sll0295,sll0295,Q55543
211,Photosynthesis - antenna proteins,syn00196,apcE,slr0335,Q55544
211,NA,NA,slr0337,slr0337,Q55545
211,NA,NA,sll0294,sll0294,Q55546
211,NA,NA,sll0293,sll0293,Q55547
211,NA,NA,slr0338,slr0338,Q55548
211,NA,NA,slr0168,slr0168,Q55549
212,NA,NA,slr0169,slr0169,Q55550
212,NA,NA,ycf37,slr0171,Q55551
212,NA,NA,guaB,slr0172,Q55552
212,NA,NA,sll0177,sll0177,Q55553
212,NA,NA,sll0176,sll0176,Q55554
212,NA,NA,ssl0312,ssl0312,P74785
212,NA,NA,sll0175,sll0175,Q55555
212,NA,NA,sll0174,sll0174,Q55556
212,NA,NA,sll0173,sll0173,Q55557
212,NA,NA,sll0172,sll0172,Q55558
213,"Glycine, serine and threonine metabolism",syn00260,gcvT,sll0171,P54261
213,RNA degradation,syn03018,dnaK,sll0170,P22358
213,NA,NA,sll0169,sll0169,Q55559
213,NA,NA,sll0168,sll0168,Q55560
213,NA,NA,sll0167,sll0167,Q55561
213,Porphyrin and chlorophyll metabolism,syn00860,hemD,sll0166,Q55562
213,NA,NA,sll0163,sll0163,Q55563
213,NA,NA,sll0162,sll0162,Q55564
213,NA,NA,slr0179,slr0179,Q55565
213,NA,NA,slr0180,slr0180,Q55566
214,NA,NA,sll0161,sll0161,Q55567
214,NA,NA,ssl0296,ssl0296,Q55568
214,Homologous recombination,syn03440,slr0181,slr0181,Q55569
214,NA,NA,ssl0294,ssl0294,P74786
214,NA,NA,sll0160,sll0160,Q55570
214,Starch and sucrose metabolism,syn00500,glgB,sll0158,P52981
214,NA,NA,sll0157,sll0157,Q55571
214,NA,NA,sll0156,sll0156,Q55572
214,NA,NA,slr0184,slr0184,Q55573
214,Pyrimidine metabolism,syn00240,umpS,slr0185,Q55574
215,NA,NA,sll0154,sll0154,Q55575
215,"Valine, leucine and isoleucine biosynthesis",syn00290,leuA,slr0186,P48576
215,NA,NA,slr0359,slr0359,Q55576
215,NA,NA,slr0360,slr0360,Q55577
215,NA,NA,slr0361,slr0361,Q55578
215,NA,NA,slr0362,slr0362,Q55579
215,NA,NA,sll0350,sll0350,Q55580
215,Photosynthesis,syn00195,psbI,sml0001,Q54697
215,NA,NA,slr0363,slr0363,Q55581
215,NA,NA,slr0364,slr0364,Q55582
216,NA,NA,slr0366,slr0366,Q55583
216,NA,NA,slr0369,slr0369,Q55584
216,"Alanine, aspartate and glutamate metabolism",syn00250,gabD,slr0370,Q55585
216,Two-component system,syn02020,sphS,sll0337,Q55586
216,Fatty acid biosynthesis,syn00061,accD,sll0336,Q57417
216,NA,NA,sll0335,sll0335,Q55587
216,NA,NA,slr0373,slr0373,Q55588
216,NA,NA,slr0374,slr0374,Q55589
216,NA,NA,slr0376,slr0376,Q55590
216,NA,NA,slr0377,slr0377,Q55591
217,NA,NA,slr0378,slr0378,Q55592
217,Pyrimidine metabolism,syn00240,slr0379,slr0379,Q55593
217,NA,NA,slr0380,slr0380,Q55594
217,Pyruvate metabolism,syn00620,slr0381,slr0381,Q55595
217,NA,NA,fabG,sll0330,Q55596
217,NA,NA,slr0383,slr0383,Q55597
217,NA,NA,slr0384,slr0384,Q55598
217,Pentose phosphate pathway,syn00030,gnd,sll0329,P52208
217,NA,NA,sll0328,sll0328,Q55599
217,NA,NA,sll0327,sll0327,Q55600
218,NA,NA,slr0386,slr0386,Q55601
218,Thiamine metabolism,syn00730,nifS,slr0387,Q55602
218,NA,NA,slr0388,slr0388,Q55603
218,NA,NA,slr0769,slr0769,Q55604
218,NA,NA,slr0770,slr0770,Q55605
218,NA,NA,slr0771,slr0771,Q55606
218,Porphyrin and chlorophyll metabolism,syn00860,chlB,slr0772,Q55607
218,NA,NA,slr0773,slr0773,Q55608
218,NA,NA,sll0772,sll0772,P15730
218,NA,NA,glcP,sll0771,P15729
219,Protein export,syn03060,secD,slr0774,Q55610
219,Protein export,syn03060,secF,slr0775,Q55611
219,Lipopolysaccharide biosynthesis,syn00540,lpxD,slr0776,Q55612
219,Ribosome,syn03010,rpl20,sll0767,P48957
219,Ribosome,syn03010,rpl35,ssl1426,P48959
219,NA,NA,radC,sll0766,P52601
219,NA,NA,sll0765,sll0765,Q55613
219,NA,NA,trnA-UGC,trnA-UGC,NA
219,ABC transporters,syn02010,livG,sll0764,Q55614
219,NA,NA,sll0763,sll0763,Q55615
220,NA,NA,sll0762,sll0762,Q55616
220,NA,NA,sll0761,sll0761,Q55617
220,NA,NA,ycf38,sll0760,Q55618
220,NA,NA,sll0759,sll0759,Q55619
220,NA,NA,slr0779,slr0779,Q55620
220,Purine metabolism,syn00230,purF,sll0757,Q55621
220,Photosynthesis,syn00195,psbT,smr0001,P74787
220,NA,NA,slr0780,slr0780,Q55622
220,NA,NA,sll0756,sll0756,Q55623
